,Date,Country,WHO_Region,New_Cases,Cumulative_Cases,New_Deaths,Cumulative_Deaths
501,2021-10,Belize,AMRO,6503,731473,83,13974
502,2021-11,Belize,AMRO,3367,863334,79,16056
503,2021-12,Belize,AMRO,1022,524120,16,9896
504,2020-01,Benin,AFRO,0,0,0,0
505,2020-02,Benin,AFRO,0,0,0,0
506,2020-03,Benin,AFRO,6,58,0,0
507,2020-04,Benin,AFRO,63,1138,2,25
508,2020-05,Benin,AFRO,163,6230,1,72
509,2020-06,Benin,AFRO,955,17026,16,251
510,2020-07,Benin,AFRO,618,45881,17,873
511,2020-08,Benin,AFRO,340,62806,4,1194
512,2020-09,Benin,AFRO,212,67959,1,1201
513,2020-10,Benin,AFRO,286,76962,0,1271
514,2020-11,Benin,AFRO,331,85464,2,1284
515,2020-12,Benin,AFRO,277,97079,1,1363
516,2021-01,Benin,AFRO,535,107581,4,1428
517,2021-02,Benin,AFRO,1848,133963,22,1696
518,2021-03,Benin,AFRO,1466,204068,20,2588
519,2021-04,Benin,AFRO,721,227061,9,2857
520,2021-05,Benin,AFRO,237,247046,2,3118
521,2021-06,Benin,AFRO,141,243797,3,3083
522,2021-07,Benin,AFRO,195,256105,4,3288
523,2021-08,Benin,AFRO,4972,313006,20,3621
524,2021-09,Benin,AFRO,10524,596831,31,4293
525,2021-10,Benin,AFRO,859,757852,2,4967
526,2021-11,Benin,AFRO,101,744768,0,4830
527,2021-12,Benin,AFRO,57,423007,0,2737
528,2020-01,Bermuda,AMRO,0,0,0,0
529,2020-02,Bermuda,AMRO,0,0,0,0
530,2020-03,Bermuda,AMRO,22,138,0,0
531,2020-04,Bermuda,AMRO,89,2008,6,106
532,2020-05,Bermuda,AMRO,29,3826,3,249
533,2020-06,Bermuda,AMRO,6,4297,0,270
534,2020-07,Bermuda,AMRO,10,4664,0,279
535,2020-08,Bermuda,AMRO,13,5020,0,279
536,2020-09,Bermuda,AMRO,12,5315,0,270
537,2020-10,Bermuda,AMRO,18,5768,0,279
538,2020-11,Bermuda,AMRO,52,6631,0,270
539,2020-12,Bermuda,AMRO,344,13402,1,283
540,2021-01,Bermuda,AMRO,96,20436,2,358
541,2021-02,Bermuda,AMRO,14,19483,0,336
542,2021-03,Bermuda,AMRO,431,24503,0,372
543,2021-04,Bermuda,AMRO,1238,56699,12,520
544,2021-05,Bermuda,AMRO,117,76126,8,962
545,2021-06,Bermuda,AMRO,23,75004,1,989
546,2021-07,Bermuda,AMRO,39,78388,0,1023
547,2021-08,Bermuda,AMRO,291,83378,0,1023
548,2021-09,Bermuda,AMRO,2323,117185,29,1201
549,2021-10,Bermuda,AMRO,480,171006,39,2800
550,2021-11,Bermuda,AMRO,83,170977,5,3166
551,2021-12,Bermuda,AMRO,77,97986,0,1802
552,2020-01,Bhutan,SEARO,0,0,0,0
553,2020-02,Bhutan,SEARO,0,0,0,0
554,2020-03,Bhutan,SEARO,4,46,0,0
555,2020-04,Bhutan,SEARO,3,167,0,0
556,2020-05,Bhutan,SEARO,36,585,0,0
557,2020-06,Bhutan,SEARO,34,1904,0,0
558,2020-07,Bhutan,SEARO,25,2709,0,0
559,2020-08,Bhutan,SEARO,123,4362,0,0
560,2020-09,Bhutan,SEARO,57,7500,0,0
561,2020-10,Bhutan,SEARO,66,9886,0,0
562,2020-11,Bhutan,SEARO,48,11173,0,0
563,2020-12,Bhutan,SEARO,274,14873,0,0
564,2021-01,Bhutan,SEARO,189,25295,1,24
565,2021-02,Bhutan,SEARO,8,24183,0,28
566,2021-03,Bhutan,SEARO,6,26933,0,31
567,2021-04,Bhutan,SEARO,201,28670,0,30
568,2021-05,Bhutan,SEARO,546,40790,0,31
569,2021-06,Bhutan,SEARO,480,55636,0,30
570,2021-07,Bhutan,SEARO,415,73044,1,48
571,2021-08,Bhutan,SEARO,81,79586,1,81
572,2021-09,Bhutan,SEARO,5,77918,0,90
573,2021-10,Bhutan,SEARO,20,81061,0,93
574,2021-11,Bhutan,SEARO,19,78845,0,90
575,2021-12,Bhutan,SEARO,16,44982,0,51
576,2020-01,Bolivia,AMRO,0,0,0,0
577,2020-02,Bolivia,AMRO,0,0,0,0
578,2020-03,Bolivia,AMRO,97,598,5,5
579,2020-04,Bolivia,AMRO,956,13303,50,812
580,2020-05,Bolivia,AMRO,7678,120374,245,4980
581,2020-06,Bolivia,AMRO,22793,568988,714,18533
582,2020-07,Bolivia,AMRO,42010,1613644,1794,59270
583,2020-08,Bolivia,AMRO,41820,3005119,2130,122104
584,2020-09,Bolivia,AMRO,18869,3783917,2962,208527
585,2020-10,Bolivia,AMRO,7261,4303682,805,259306
586,2020-11,Bolivia,AMRO,3108,4292774,244,265141
587,2020-12,Bolivia,AMRO,12295,4608296,186,279821
588,2021-01,Bolivia,AMRO,56505,5665723,1091,297230
589,2021-02,Bolivia,AMRO,34499,6538379,1383,309521
590,2021-03,Bolivia,AMRO,22456,8046998,602,370131
591,2021-04,Bolivia,AMRO,31484,8559009,709,376478
592,2021-05,Bolivia,AMRO,64883,10268964,1515,419647
593,2021-06,Bolivia,AMRO,68854,12177234,2196,468124
594,2021-07,Bolivia,AMRO,36390,14166006,1153,536317
595,2021-08,Bolivia,AMRO,18098,14937757,627,562109
596,2021-09,Bolivia,AMRO,9592,14861389,305,557858
597,2021-10,Bolivia,AMRO,13464,15682714,208,583731
598,2021-11,Bolivia,AMRO,23360,15715691,237,570633
599,2021-12,Bolivia,AMRO,22093,9299845,211,327454
600,2020-01,Bonaire,AMRO,0,0,0,0
601,2020-02,Bonaire,AMRO,0,0,0,0
602,2020-03,Bonaire,AMRO,0,0,0,0
603,2020-04,Bonaire,AMRO,2,18,0,0
604,2020-05,Bonaire,AMRO,0,62,0,0
605,2020-06,Bonaire,AMRO,0,60,0,0
606,2020-07,Bonaire,AMRO,3,114,0,0
607,2020-08,Bonaire,AMRO,2,160,0,0
608,2020-09,Bonaire,AMRO,91,924,1,17
609,2020-10,Bonaire,AMRO,36,3923,2,71
610,2020-11,Bonaire,AMRO,8,4125,0,90
611,2020-12,Bonaire,AMRO,20,4703,0,93
612,2021-01,Bonaire,AMRO,200,9154,0,93
613,2021-02,Bonaire,AMRO,44,10614,1,102
614,2021-03,Bonaire,AMRO,909,24293,6,204
615,2021-04,Bonaire,AMRO,215,44350,6,412
616,2021-05,Bonaire,AMRO,55,48424,1,517
617,2021-06,Bonaire,AMRO,33,47932,0,510
618,2021-07,Bonaire,AMRO,60,50937,0,527
619,2021-08,Bonaire,AMRO,75,53159,0,527
620,2021-09,Bonaire,AMRO,279,56515,2,523
621,2021-10,Bonaire,AMRO,340,69306,0,589
622,2021-11,Bonaire,AMRO,475,77257,3,615
623,2021-12,Bonaire,AMRO,273,51269,0,374
624,2020-01,Bosnia and Herz.,EURO,0,0,0,0
625,2020-02,Bosnia and Herz.,EURO,0,0,0,0
626,2020-03,Bosnia and Herz.,EURO,406,2642,12,48
627,2020-04,Bosnia and Herz.,EURO,1271,32051,53,1210
628,2020-05,Bosnia and Herz.,EURO,817,68063,88,3664
629,2020-06,Bosnia and Herz.,EURO,1831,94108,31,4984
630,2020-07,Bosnia and Herz.,EURO,7119,236195,144,7460
631,2020-08,Bosnia and Herz.,EURO,8349,487763,270,14561
632,2020-09,Bosnia and Herz.,EURO,7433,713612,245,21636
633,2020-10,Bosnia and Herz.,EURO,20911,1059896,369,30600
634,2020-11,Bosnia and Herz.,EURO,39137,2105197,1408,56896
635,2020-12,Bosnia and Herz.,EURO,23711,3143591,1430,105869
636,2021-01,Bosnia and Herz.,EURO,10906,3628028,646,136743
637,2021-02,Bosnia and Herz.,EURO,9799,3530369,392,137140
638,2021-03,Bosnia and Herz.,EURO,35964,4562307,1413,175339
639,2021-04,Bosnia and Herz.,EURO,30212,5587319,1993,228172
640,2021-05,Bosnia and Herz.,EURO,6112,6258162,721,277175
641,2021-06,Bosnia and Herz.,EURO,1026,6139301,430,285104
642,2021-07,Bosnia and Herz.,EURO,651,6363502,42,299609
643,2021-08,Bosnia and Herz.,EURO,7724,6457450,105,301308
644,2021-09,Bosnia and Herz.,EURO,20396,6715122,782,304294
645,2021-10,Bosnia and Herz.,EURO,19982,7559622,954,343633
646,2021-11,Bosnia and Herz.,EURO,20462,7944164,1027,361659
647,2021-12,Bosnia and Herz.,EURO,9565,4754620,536,218308
648,2020-01,Botswana,AFRO,0,0,0,0
649,2020-02,Botswana,AFRO,0,0,0,0
650,2020-03,Botswana,AFRO,0,0,0,0
651,2020-04,Botswana,AFRO,23,414,1,29
652,2020-05,Botswana,AFRO,12,830,0,31
653,2020-06,Botswana,AFRO,140,2249,0,30
654,2020-07,Botswana,AFRO,629,14506,1,35
655,2020-08,Botswana,AFRO,829,36277,4,95
656,2020-09,Botswana,AFRO,1539,71211,10,320
657,2020-10,Botswana,AFRO,3470,145948,8,597
658,2020-11,Botswana,AFRO,3350,254918,7,843
659,2020-12,Botswana,AFRO,4033,382335,9,1116
660,2021-01,Botswana,AFRO,7268,533246,94,2199
661,2021-02,Botswana,AFRO,7077,702258,176,5973
662,2021-03,Botswana,AFRO,11478,1068253,258,13233
663,2021-04,Botswana,AFRO,7086,1308369,144,19600
664,2021-05,Botswana,AFRO,9379,1601186,119,23740
665,2021-06,Botswana,AFRO,13758,1912113,294,28578
666,2021-07,Botswana,AFRO,36619,2650403,444,40061
667,2021-08,Botswana,AFRO,50237,4220303,692,60239
668,2021-09,Botswana,AFRO,21123,5035489,106,69817
669,2021-10,Botswana,AFRO,8544,5659966,39,73960
670,2021-11,Botswana,AFRO,8474,5794155,12,72368
671,2021-12,Botswana,AFRO,4796,3333602,7,41150
672,2020-01,Brazil,AMRO,0,0,0,0
673,2020-02,Brazil,AMRO,5,20,0,0
674,2020-03,Brazil,AMRO,4251,28174,136,646
675,2020-04,Brazil,AMRO,67630,884657,4881,54997
676,2020-05,Brazil,AMRO,393280,7080237,22861,461282
677,2020-06,Brazil,AMRO,878977,26405972,29744,1293658
678,2020-07,Brazil,AMRO,1208122,60139514,32512,2304646
679,2020-08,Brazil,AMRO,1293888,100405900,30328,3287134
680,2020-09,Brazil,AMRO,899311,130276908,21596,3960582
681,2020-10,Brazil,AMRO,748912,159572146,16911,4701239
682,2020-11,Brazil,AMRO,795896,175263114,13592,4960389
683,2020-12,Brazil,AMRO,1273279,215606830,20120,5659701
684,2021-01,Brazil,AMRO,1554962,258100609,29985,6424061
685,2021-02,Brazil,AMRO,1337117,273840852,30169,6654270
686,2021-03,Brazil,AMRO,2117985,356721299,61031,8696517
687,2021-04,Brazil,AMRO,1947674,408722282,84319,10786608
688,2021-05,Brazil,AMRO,1950311,480726844,62872,13381736
689,2021-06,Brazil,AMRO,1976802,524287190,53035,14659181
690,2021-07,Brazil,AMRO,1390967,595242938,40405,16640460
691,2021-08,Brazil,AMRO,902446,630246536,24811,17607068
692,2021-09,Brazil,AMRO,639975,631990566,16138,17633155
693,2021-10,Brazil,AMRO,411611,669899403,12016,18665295
694,2021-11,Brazil,AMRO,287505,658321525,6816,18328582
695,2021-12,Brazil,AMRO,120315,376616466,2993,10471660
696,2020-01,British Virgin Islands,AMRO,0,0,0,0
697,2020-02,British Virgin Islands,AMRO,0,0,0,0
698,2020-03,British Virgin Islands,AMRO,2,12,0,0
699,2020-04,British Virgin Islands,AMRO,4,113,1,11
700,2020-05,British Virgin Islands,AMRO,2,228,0,31
701,2020-06,British Virgin Islands,AMRO,0,240,0,30
702,2020-07,British Virgin Islands,AMRO,0,248,0,31
703,2020-08,British Virgin Islands,AMRO,29,452,0,31
704,2020-09,British Virgin Islands,AMRO,34,1945,0,30
705,2020-10,British Virgin Islands,AMRO,1,2218,0,31
706,2020-11,British Virgin Islands,AMRO,1,2161,0,30
707,2020-12,British Virgin Islands,AMRO,20,2521,0,31
708,2021-01,British Virgin Islands,AMRO,48,3660,0,31
709,2021-02,British Virgin Islands,AMRO,12,4154,0,28
710,2021-03,British Virgin Islands,AMRO,1,4769,0,31
711,2021-04,British Virgin Islands,AMRO,40,5403,0,30
712,2021-05,British Virgin Islands,AMRO,95,7334,0,31
713,2021-06,British Virgin Islands,AMRO,9,8803,0,30
714,2021-07,British Virgin Islands,AMRO,2202,47215,30,354
715,2021-08,British Virgin Islands,AMRO,68,78870,6,1111
716,2021-09,British Virgin Islands,AMRO,108,79260,0,1110
717,2021-10,British Virgin Islands,AMRO,49,84391,0,1147
718,2021-11,British Virgin Islands,AMRO,48,82518,1,1132
719,2021-12,British Virgin Islands,AMRO,113,48139,1,652
720,2020-01,Brunei Darussalam,WPRO,0,0,0,0
721,2020-02,Brunei Darussalam,WPRO,0,0,0,0
722,2020-03,Brunei Darussalam,WPRO,127,1576,1,3
723,2020-04,Brunei Darussalam,WPRO,11,4080,0,30
724,2020-05,Brunei Darussalam,WPRO,3,4351,1,35
725,2020-06,Brunei Darussalam,WPRO,0,4230,1,74
726,2020-07,Brunei Darussalam,WPRO,0,4371,0,93
727,2020-08,Brunei Darussalam,WPRO,3,4413,0,93
728,2020-09,Brunei Darussalam,WPRO,2,4353,0,90
729,2020-10,Brunei Darussalam,WPRO,2,4552,0,93
730,2020-11,Brunei Darussalam,WPRO,2,4453,0,90
731,2020-12,Brunei Darussalam,WPRO,7,4708,0,93
732,2021-01,Brunei Darussalam,WPRO,23,5356,0,93
733,2021-02,Brunei Darussalam,WPRO,6,5131,0,84
734,2021-03,Brunei Darussalam,WPRO,24,6131,0,93
735,2021-04,Brunei Darussalam,WPRO,14,6578,0,90
736,2021-05,Brunei Darussalam,WPRO,18,7222,0,93
737,2021-06,Brunei Darussalam,WPRO,18,7516,0,90
738,2021-07,Brunei Darussalam,WPRO,76,9012,0,93
739,2021-08,Brunei Darussalam,WPRO,2305,33530,5,119
740,2021-09,Brunei Darussalam,WPRO,4309,138799,22,590
741,2021-10,Brunei Darussalam,WPRO,6115,315141,23,1390
742,2021-11,Brunei Darussalam,WPRO,1993,426014,4,1680
743,2021-12,Brunei Darussalam,WPRO,318,259258,0,969
744,2020-01,Bulgaria,EURO,0,0,0,0
745,2020-02,Bulgaria,EURO,0,0,0,0
746,2020-03,Bulgaria,EURO,359,3238,8,63
747,2020-04,Bulgaria,EURO,1088,24664,56,1054
748,2020-05,Bulgaria,EURO,1066,65204,76,3242
749,2020-06,Bulgaria,EURO,2318,103315,83,5416
750,2020-07,Bulgaria,EURO,6589,248232,151,9004
751,2020-08,Bulgaria,EURO,4770,438265,239,15350
752,2020-09,Bulgaria,EURO,4357,546799,201,21783
753,2020-10,Bulgaria,EURO,30494,930781,440,30305
754,2020-11,Bulgaria,EURO,91445,2952176,2560,69747
755,2020-12,Bulgaria,EURO,58734,5579412,3701,184189
756,2021-01,Bulgaria,EURO,17398,6534224,1513,259938
757,2021-02,Bulgaria,EURO,28088,6463680,1139,269344
758,2021-03,Bulgaria,EURO,91720,8916875,2901,356923
759,2021-04,Bulgaria,EURO,65302,11346242,3300,445467
760,2021-05,Bulgaria,EURO,14546,12799307,1294,532388
761,2021-06,Bulgaria,EURO,3477,12613103,387,537534
762,2021-07,Bulgaria,EURO,3121,13111196,162,562786
763,2021-08,Bulgaria,EURO,28817,13515965,629,570657
764,2021-09,Bulgaria,EURO,46423,14298611,1972,593272
765,2021-10,Bulgaria,EURO,100923,16815466,3106,690309
766,2021-11,Bulgaria,EURO,91341,19657646,4407,790399
767,2021-12,Bulgaria,EURO,29443,12052274,1608,496674
768,2020-01,Burkina Faso,AFRO,0,0,0,0
769,2020-02,Burkina Faso,AFRO,0,0,0,0
770,2020-03,Burkina Faso,AFRO,246,1672,12,52
771,2020-04,Burkina Faso,AFRO,392,14409,30,833
772,2020-05,Burkina Faso,AFRO,215,23877,11,1547
773,2020-06,Burkina Faso,AFRO,106,27089,0,1590
774,2020-07,Burkina Faso,AFRO,158,32184,0,1645
775,2020-08,Burkina Faso,AFRO,251,38645,2,1684
776,2020-09,Burkina Faso,AFRO,660,49715,2,1673
777,2020-10,Burkina Faso,AFRO,449,71470,10,1945
778,2020-11,Burkina Faso,AFRO,379,79389,1,2027
779,2020-12,Burkina Faso,AFRO,3681,139701,14,2257
780,2021-01,Burkina Faso,AFRO,4043,271536,38,3095
781,2021-02,Burkina Faso,AFRO,1402,321677,22,3793
782,2021-03,Burkina Faso,AFRO,735,383503,4,4466
783,2021-04,Burkina Faso,AFRO,587,391156,11,4593
784,2021-05,Burkina Faso,AFRO,126,414946,9,5057
785,2021-06,Burkina Faso,AFRO,49,403806,2,5017
786,2021-07,Burkina Faso,AFRO,94,419231,1,5225
787,2021-08,Burkina Faso,AFRO,195,423759,2,5273
788,2021-09,Burkina Faso,AFRO,445,419408,12,5212
789,2021-10,Burkina Faso,AFRO,580,452619,31,6271
790,2021-11,Burkina Faso,AFRO,918,459883,67,7358
791,2021-12,Burkina Faso,AFRO,961,276354,15,4920
792,2020-01,Burundi,AFRO,0,0,0,0
793,2020-02,Burundi,AFRO,0,0,0,0
794,2020-03,Burundi,AFRO,0,0,0,0
795,2020-04,Burundi,AFRO,15,198,1,11
796,2020-05,Burundi,AFRO,27,943,0,31
797,2020-06,Burundi,AFRO,128,3181,0,30
798,2020-07,Burundi,AFRO,217,8665,0,31
799,2020-08,Burundi,AFRO,58,12879,0,31
800,2020-09,Burundi,AFRO,63,14165,0,30
801,2020-10,Burundi,AFRO,77,16649,0,31
802,2020-11,Burundi,AFRO,103,19093,0,30
803,2020-12,Burundi,AFRO,130,23105,1,43
804,2021-01,Burundi,AFRO,814,36821,0,62
805,2021-02,Burundi,AFRO,577,52468,1,80
806,2021-03,Burundi,AFRO,601,77209,3,126
807,2021-04,Burundi,AFRO,1185,102363,0,180
808,2021-05,Burundi,AFRO,795,134800,0,186
809,2021-06,Burundi,AFRO,662,153213,2,230
810,2021-07,Burundi,AFRO,1816,185181,1,252
811,2021-08,Burundi,AFRO,5317,310487,1,307
812,2021-09,Burundi,AFRO,5394,457367,4,362
813,2021-10,Burundi,AFRO,2099,603130,0,434
814,2021-11,Burundi,AFRO,337,607858,0,420
815,2021-12,Burundi,AFRO,1007,352242,0,238
816,2020-01,Cabo Verde,AFRO,0,0,0,0
817,2020-02,Cabo Verde,AFRO,0,0,0,0
818,2020-03,Cabo Verde,AFRO,5,43,1,4
819,2020-04,Cabo Verde,AFRO,108,1283,0,30
820,2020-05,Cabo Verde,AFRO,308,9027,3,80
821,2020-06,Cabo Verde,AFRO,744,22692,8,207
822,2020-07,Cabo Verde,AFRO,1254,57029,11,600
823,2020-08,Cabo Verde,AFRO,1433,97268,17,1025
824,2020-09,Cabo Verde,AFRO,2048,146534,19,1426
825,2020-10,Cabo Verde,AFRO,2794,229749,36,2483
826,2020-11,Cabo Verde,AFRO,2053,293483,10,3039
827,2020-12,Cabo Verde,AFRO,1046,352366,7,3376
828,2021-01,Cabo Verde,AFRO,2188,397015,21,3698
829,2021-02,Cabo Verde,AFRO,1343,411364,14,3903
830,2021-03,Cabo Verde,AFRO,1955,502289,21,4871
831,2021-04,Cabo Verde,AFRO,6275,598291,45,5640
832,2021-05,Cabo Verde,AFRO,6805,853503,51,7558
833,2021-06,Cabo Verde,AFRO,2098,948631,22,8280
834,2021-07,Cabo Verde,AFRO,1306,1028108,12,9077
835,2021-08,Cabo Verde,AFRO,1520,1067102,13,9344
836,2021-09,Cabo Verde,AFRO,2252,1099896,26,9737
837,2021-10,Cabo Verde,AFRO,672,1176615,12,10735
838,2021-11,Cabo Verde,AFRO,160,1148833,0,10470
839,2021-12,Cabo Verde,AFRO,160,653902,2,5964
840,2020-01,Cambodia,WPRO,1,9,0,0
841,2020-02,Cambodia,WPRO,0,29,0,0
842,2020-03,Cambodia,WPRO,106,1149,0,0
843,2020-04,Cambodia,WPRO,15,3573,0,0
844,2020-05,Cambodia,WPRO,3,3803,0,0
845,2020-06,Cambodia,WPRO,16,3866,0,0
846,2020-07,Cambodia,WPRO,93,5370,0,0
847,2020-08,Cambodia,WPRO,40,8155,0,0
848,2020-09,Cambodia,WPRO,3,8244,0,0
849,2020-10,Cambodia,WPRO,14,8798,0,0
850,2020-11,Cambodia,WPRO,32,9050,0,0
851,2020-12,Cambodia,WPRO,43,11022,0,0
852,2021-01,Cambodia,WPRO,99,13110,0,0
853,2021-02,Cambodia,WPRO,340,14879,0,0
854,2021-03,Cambodia,WPRO,1635,45834,11,89
855,2021-04,Cambodia,WPRO,10962,188743,82,1335
856,2021-05,Cambodia,WPRO,16692,687710,121,4672
857,2021-06,Cambodia,WPRO,19161,1185382,361,11039
858,2021-07,Cambodia,WPRO,27330,1988778,800,31302
859,2021-08,Cambodia,WPRO,16031,2646633,517,51825
860,2021-09,Cambodia,WPRO,19057,3042951,410,62270
861,2021-10,Cambodia,WPRO,6754,3592257,479,80151
862,2021-11,Cambodia,WPRO,1685,3584295,154,85991
863,2021-12,Cambodia,WPRO,285,2044906,63,50496
864,2020-01,Cameroon,AFRO,0,0,0,0
865,2020-02,Cameroon,AFRO,0,0,0,0
866,2020-03,Cameroon,AFRO,139,936,6,14
867,2020-04,Cameroon,AFRO,1667,28102,53,743
868,2020-05,Cameroon,AFRO,3853,104841,126,4018
869,2020-06,Cameroon,AFRO,6933,287246,128,7757
870,2020-07,Cameroon,AFRO,4663,477687,78,11219
871,2020-08,Cameroon,AFRO,1887,569887,20,12453
872,2020-09,Cameroon,AFRO,1696,605994,7,12471
873,2020-10,Cameroon,AFRO,955,662097,8,13098
874,2020-11,Cameroon,AFRO,2652,688759,11,12981
875,2020-12,Cameroon,AFRO,1832,787797,11,13797
876,2021-01,Cameroon,AFRO,3340,864340,14,14060
877,2021-02,Cameroon,AFRO,4132,892389,61,13730
878,2021-03,Cameroon,AFRO,13920,1246477,198,18900
879,2021-04,Cameroon,AFRO,18329,1805025,270,26758
880,2021-05,Cameroon,AFRO,11984,2345187,279,37072
881,2021-06,Cameroon,AFRO,2876,2397586,54,39097
882,2021-07,Cameroon,AFRO,1206,2521926,10,41176
883,2021-08,Cameroon,AFRO,1361,2558000,16,41510
884,2021-09,Cameroon,AFRO,8878,2559342,109,41068
885,2021-10,Cameroon,AFRO,10196,3032317,227,48358
886,2021-11,Cameroon,AFRO,4295,3166826,105,52734
887,2021-12,Cameroon,AFRO,868,1825865,45,30897
888,2020-01,Canada,AMRO,8,40,0,0
889,2020-02,Canada,AMRO,10,340,0,0
890,2020-03,Canada,AMRO,6299,38433,66,415
891,2020-04,Canada,AMRO,44046,840287,2838,34445
892,2020-05,Canada,AMRO,39378,2265866,4092,163547
893,2020-06,Canada,AMRO,13509,2941272,1526,241166
894,2020-07,Canada,AMRO,12220,3378653,395,272230
895,2020-08,Canada,AMRO,12203,3770279,196,279557
896,2020-09,Canada,AMRO,27628,4170016,165,275611
897,2020-10,Canada,AMRO,73241,5897735,796,300168
898,2020-11,Canada,AMRO,136268,8761192,1902,327670
899,2020-12,Canada,AMRO,200696,14519042,3402,421373
900,2021-01,Canada,AMRO,205287,21135148,4423,545105
901,2021-02,Canada,AMRO,90679,22966310,2114,590381
902,2021-03,Canada,AMRO,110243,28275353,985,696055
903,2021-04,Canada,AMRO,231022,32561095,1217,703918
904,2021-05,Canada,AMRO,173997,40577414,1361,770114
905,2021-06,Canada,AMRO,37400,42014919,760,777562
906,2021-07,Canada,AMRO,15443,44074896,337,819991
907,2021-08,Canada,AMRO,63944,45102007,326,828493
908,2021-09,Canada,AMRO,122338,46631264,853,818422
909,2021-10,Canada,AMRO,96269,51803236,1198,880199
910,2021-11,Canada,AMRO,75682,52476576,691,879874
911,2021-12,Canada,AMRO,63247,30898148,351,507105
912,2020-01,Cayman Islands,AMRO,0,0,0,0
913,2020-02,Cayman Islands,AMRO,0,0,0,0
914,2020-03,Cayman Islands,AMRO,12,107,1,16
915,2020-04,Cayman Islands,AMRO,61,1532,0,30
916,2020-05,Cayman Islands,AMRO,68,3068,0,31
917,2020-06,Cayman Islands,AMRO,55,5386,0,30
918,2020-07,Cayman Islands,AMRO,7,6262,0,31
919,2020-08,Cayman Islands,AMRO,2,6315,0,31
920,2020-09,Cayman Islands,AMRO,6,6227,0,30
921,2020-10,Cayman Islands,AMRO,29,6994,0,31
922,2020-11,Cayman Islands,AMRO,34,7649,1,43
923,2020-12,Cayman Islands,AMRO,52,9371,0,62
924,2021-01,Cayman Islands,AMRO,64,11354,0,62
925,2021-02,Cayman Islands,AMRO,48,11616,0,56
926,2021-03,Cayman Islands,AMRO,61,14474,0,62
927,2021-04,Cayman Islands,AMRO,43,15622,0,60
928,2021-05,Cayman Islands,AMRO,39,17383,0,62
929,2021-06,Cayman Islands,AMRO,33,17915,0,60
930,2021-07,Cayman Islands,AMRO,28,19319,0,62
931,2021-08,Cayman Islands,AMRO,38,20324,0,62
932,2021-09,Cayman Islands,AMRO,140,22392,0,60
933,2021-10,Cayman Islands,AMRO,830,33058,0,62
934,2021-11,Cayman Islands,AMRO,5088,125951,2,86
935,2021-12,Cayman Islands,AMRO,1298,130300,5,134
936,2020-01,Central African Rep.,AFRO,0,0,0,0
937,2020-02,Central African Rep.,AFRO,0,0,0,0
938,2020-03,Central African Rep.,AFRO,6,87,0,0
939,2020-04,Central African Rep.,AFRO,44,455,0,0
940,2020-05,Central African Rep.,AFRO,824,10496,1,8
941,2020-06,Central African Rep.,AFRO,2739,68302,46,512
942,2020-07,Central African Rep.,AFRO,992,133466,12,1664
943,2020-08,Central African Rep.,AFRO,95,144384,2,1871
944,2020-09,Central African Rep.,AFRO,129,143013,1,1860
945,2020-10,Central African Rep.,AFRO,37,150498,0,1922
946,2020-11,Central African Rep.,AFRO,47,146812,1,1877
947,2020-12,Central African Rep.,AFRO,50,153045,0,1953
948,2021-01,Central African Rep.,AFRO,18,154156,0,1953
949,2021-02,Central African Rep.,AFRO,16,139824,0,1764
950,2021-03,Central African Rep.,AFRO,164,156558,4,1970
951,2021-04,Central African Rep.,AFRO,1250,172207,21,2337
952,2021-05,Central African Rep.,AFRO,674,212231,10,2930
953,2021-06,Central African Rep.,AFRO,56,213384,0,2940
954,2021-07,Central African Rep.,AFRO,10,221473,0,3038
955,2021-08,Central African Rep.,AFRO,4145,336001,2,3058
956,2021-09,Central African Rep.,AFRO,75,339786,0,3000
957,2021-10,Central African Rep.,AFRO,208,355262,0,3100
958,2021-11,Central African Rep.,AFRO,129,349359,1,3019
959,2021-12,Central African Rep.,AFRO,253,201234,0,1717
960,2020-01,Chad,AFRO,0,0,0,0
961,2020-02,Chad,AFRO,0,0,0,0
962,2020-03,Chad,AFRO,5,59,0,0
963,2020-04,Chad,AFRO,47,740,2,4
964,2020-05,Chad,AFRO,707,13346,63,1285
965,2020-06,Chad,AFRO,107,25339,9,2146
966,2020-07,Chad,AFRO,69,27569,1,2313
967,2020-08,Chad,AFRO,77,29872,2,2356
968,2020-09,Chad,AFRO,181,32968,8,2409
969,2020-10,Chad,AFRO,290,41520,13,2849
970,2020-11,Chad,AFRO,199,47668,3,2999
971,2020-12,Chad,AFRO,395,56637,3,3169
972,2021-01,Chad,AFRO,1270,85589,14,3426
973,2021-02,Chad,AFRO,626,102239,22,3606
974,2021-03,Chad,AFRO,550,133224,24,4697
975,2021-04,Chad,AFRO,287,140144,6,5023
976,2021-05,Chad,AFRO,119,151573,3,5329
977,2021-06,Chad,AFRO,22,148303,1,5216
978,2021-07,Chad,AFRO,22,153761,0,5394
979,2021-08,Chad,AFRO,20,154454,0,5394
980,2021-09,Chad,AFRO,46,150558,0,5220
981,2021-10,Chad,AFRO,30,156920,0,5394
982,2021-11,Chad,AFRO,38,153172,1,5249
983,2021-12,Chad,AFRO,596,96355,6,3071
984,2020-01,Chile,AMRO,0,0,0,0
985,2020-02,Chile,AMRO,1,1,0,0
986,2020-03,Chile,AMRO,2448,15063,8,37
987,2020-04,Chile,AMRO,12686,251479,208,3059
